-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2019 through 12/31/2020 
Location: Latitude  38.8762   Longitude -77.028 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 83.32 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
WS2M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 2 Meters (m/s) 
WS2M MERRA2 1/2x1/2 Wind Speed at 2 Meters (m/s) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS2M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (MJ/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS2M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 2 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,WS2M_RANGE,T2M_MIN,WS2M,WS10M_RANGE,T2M,T2MDEW,T2MWET,T2M_MAX,WS2M_MIN,ALLSKY_SFC_SW_DWN,T2M_RANGE,PS,WS2M_MAX,PRECTOT,RH2M
38.87621,-77.02799,2019,232,    0.81,   23.15,    0.96,    1.20,   28.59,   21.15,   20.95,   35.02,    0.49,             23.35,   11.86,  100.71,    1.31,   10.82,   63.56
38.87621,-77.02799,2019,233,    1.38,   22.58,    1.38,    2.14,   27.65,   21.74,   21.60,   33.75,    0.65,             21.90,   11.17,  100.35,    2.03,    5.06,   69.71
38.87621,-77.02799,2019,234,    0.96,   22.10,    1.15,    1.20,   28.28,   20.84,   20.65,   35.06,    0.75,             22.71,   12.96,  100.29,    1.71,    3.13,   63.50
38.87621,-77.02799,2019,235,    1.53,   19.06,    1.49,    2.56,   22.43,   19.72,   19.63,   24.95,    0.62,              4.12,    5.89,  100.59,    2.15,   11.24,   84.53
38.87621,-77.02799,2019,236,    1.53,   16.62,    1.52,    2.17,   21.43,   13.02,   12.72,   27.23,    0.84,             21.42,   10.61,  101.07,    2.37,    0.20,   58.38
38.87621,-77.02799,2019,237,    1.89,   15.62,    1.85,    2.68,   21.21,   13.61,   13.47,   26.85,    0.94,             17.27,   11.23,  101.18,    2.83,    0.10,   61.49
38.87621,-77.02799,2019,238,    1.30,   16.29,    1.63,    1.95,   21.35,   15.73,   15.63,   27.02,    1.04,             11.35,   10.72,  101.02,    2.34,    0.15,   69.90
38.87621,-77.02799,2019,239,    0.89,   18.07,    1.13,    1.21,   23.38,   17.63,   17.51,   29.74,    0.61,             13.82,   11.67,  100.59,    1.51,    0.12,   69.65
38.87621,-77.02799,2019,240,    1.07,   19.36,    0.87,    2.08,   23.67,   19.66,   19.60,   29.46,    0.57,             11.63,   10.11,  100.20,    1.65,    4.30,   77.93
38.87621,-77.02799,2019,241,    1.69,   16.35,    1.44,    3.06,   23.46,   12.99,   12.83,   29.81,    0.58,             23.54,   13.46,  100.51,    2.27,    0.00,   51.66
38.87621,-77.02799,2019,242,    0.56,   15.54,    1.07,    1.24,   24.51,   14.32,   14.14,   33.01,    0.79,             22.78,   17.47,  100.77,    1.34,    0.00,   52.81
38.87621,-77.02799,2019,243,    1.37,   19.83,    1.25,    1.85,   25.67,   16.62,   16.45,   32.70,    0.67,             21.46,   12.87,  101.14,    2.04,    0.06,   56.98
38.87621,-77.02799,2019,244,    1.22,   19.72,    1.53,    1.68,   24.65,   18.35,   18.19,   30.25,    0.98,             11.65,   10.54,  101.30,    2.19,    0.58,   67.47
38.87621,-77.02799,2019,245,    1.81,   19.88,    1.18,    2.97,   25.61,   19.98,   19.82,   32.23,    0.24,             20.76,   12.35,  100.72,    2.05,    6.43,   70.57
38.87621,-77.02799,2019,246,    1.03,   19.55,    1.07,    1.81,   24.96,   17.66,   17.33,   31.82,    0.55,             22.58,   12.28,  100.63,    1.58,    0.78,   63.42
38.87621,-77.02799,2019,247,    2.51,   20.27,    1.50,    4.35,   27.51,   19.42,   19.22,   35.18,    0.15,             22.41,   14.91,  100.39,    2.67,    0.01,   60.86
38.87621,-77.02799,2019,248,    1.26,   20.65,    1.81,    1.86,   23.55,   17.23,   17.03,   26.77,    1.22,             12.47,    6.12,  100.59,    2.47,    0.30,   67.18
38.87621,-77.02799,2019,249,    2.53,   18.33,    1.95,    4.60,   21.76,   16.07,   15.94,   27.20,    0.53,             15.64,    8.86,  100.04,    3.06,    0.54,   69.65
38.87621,-77.02799,2019,250,    1.85,   15.84,    1.26,    3.06,   22.71,   14.06,   13.93,   29.82,    0.13,             21.41,   13.97,  100.18,    1.98,    0.00,   57.76
38.87621,-77.02799,2019,251,    0.70,   16.12,    0.72,    1.83,   23.40,   13.82,   13.67,   30.43,    0.28,             19.93,   14.32,  100.71,    0.98,    0.01,   54.63
38.87621,-77.02799,2019,252,    0.85,   19.43,    0.46,    1.92,   24.35,   15.36,   15.17,   30.30,    0.10,             15.46,   10.87,  101.18,    0.95,    0.04,   56.91
38.87621,-77.02799,2019,253,    1.05,   18.23,    1.28,    1.83,   24.50,   16.69,   16.51,   31.87,    0.73,             20.51,   13.65,  101.48,    1.78,    0.16,   61.32
38.87621,-77.02799,2019,254,    1.31,   19.41,    1.06,    2.42,   27.35,   19.69,   19.44,   36.72,    0.53,            -99.00,   17.31,  101.11,    1.84,    0.11,   62.48
38.87621,-77.02799,2019,255,    1.64,   21.29,    1.33,    2.80,   28.41,   19.76,   19.51,   35.87,    0.54,             20.40,   14.58,  100.83,    2.18,    0.01,   59.02
38.87621,-77.02799,2019,256,    1.92,   18.40,    2.39,    3.06,   22.28,   16.46,   16.22,   25.28,    1.03,              5.60,    6.87,  101.60,    2.95,    0.10,   69.18
38.87621,-77.02799,2019,257,    1.33,   17.63,    1.44,    1.83,   24.01,   17.75,   17.58,   30.70,    0.77,             12.55,   13.07,  101.32,    2.11,    0.00,   67.54
38.87621,-77.02799,2019,258,    1.68,   20.73,    0.91,    2.93,   25.26,   16.21,   15.65,   31.95,    0.34,             20.31,   11.22,  100.98,    2.01,    0.04,   56.91
38.87621,-77.02799,2019,259,    1.17,   19.96,    0.71,    2.37,   26.28,   15.04,   14.72,   33.94,    0.19,             20.30,   13.98,  100.64,    1.35,    0.01,   49.84
38.87621,-77.02799,2019,260,    1.71,   17.33,    1.49,    2.72,   22.97,   16.06,   15.81,   27.19,    0.79,             10.77,    9.86,  100.80,    2.50,    0.06,   64.62
38.87621,-77.02799,2019,261,    1.29,   14.69,    1.25,    2.31,   20.24,   10.88,   10.68,   26.86,    0.63,            -99.00,   12.17,  101.17,    1.91,    0.00,   54.69
38.87621,-77.02799,2019,262,    1.01,   12.57,    1.16,    1.51,   17.64,    7.87,    7.43,   24.65,    0.82,             20.64,   12.08,  101.56,    1.84,    0.00,   52.61
38.87621,-77.02799,2019,263,    0.71,   10.38,    1.12,    1.01,   18.63,    9.90,    9.78,   27.66,    0.82,             20.42,   17.28,  101.43,    1.53,    0.25,   56.59
38.87621,-77.02799,2019,264,    1.09,   13.74,    0.67,    2.56,   22.87,   13.91,   13.73,   32.75,    0.14,             19.67,   19.02,  101.24,    1.23,    0.37,   56.71
38.87621,-77.02799,2019,265,    1.40,   18.85,    0.87,    3.04,   25.80,   17.53,   17.41,   33.77,    0.07,             18.94,   14.93,  100.89,    1.47,    0.04,   59.86
38.87621,-77.02799,2019,266,    1.86,   20.10,    1.50,    2.66,   26.50,   16.70,   16.44,   34.17,    0.71,             18.45,   14.07,  100.23,    2.57,    0.01,   54.56
38.87621,-77.02799,2019,267,    1.49,   17.16,    1.70,    2.19,   22.64,   12.77,   12.48,   28.34,    0.92,             18.25,   11.18,  100.17,    2.41,    0.02,   53.45
38.87621,-77.02799,2019,268,    0.74,   14.50,    1.07,    1.50,   21.38,   10.72,   10.61,   28.93,    0.78,             19.35,   14.43,  100.22,    1.52,    0.02,   50.51
38.87621,-77.02799,2019,269,    1.83,   16.58,    1.27,    2.81,   23.79,   14.87,   14.65,   33.67,    0.66,             11.09,   17.09,  100.00,    2.49,    0.11,   57.03
38.87621,-77.02799,2019,270,    0.81,   15.86,    1.25,    1.93,   22.26,   13.40,   13.19,   29.47,    0.96,             17.68,   13.61,  100.79,    1.77,    0.01,   56.91
38.87621,-77.02799,2019,271,    1.58,   18.50,    1.19,    2.23,   25.48,   18.63,   18.44,   33.91,    0.49,             10.66,   15.41,  100.80,    2.07,    0.18,   65.35
38.87621,-77.02799,2019,272,    1.57,   20.97,    1.32,    2.31,   26.05,   17.73,   17.55,   32.41,    0.76,             17.63,   11.43,  101.19,    2.32,    0.03,   59.74
38.87621,-77.02799,2019,273,    1.31,   19.59,    1.53,    1.98,   22.55,   16.57,   16.42,   26.78,    0.73,              4.44,    7.19,  101.29,    2.05,    0.58,   68.50
38.87621,-77.02799,2019,274,    0.87,   17.91,    1.31,    1.23,   24.87,   17.46,   17.30,   33.23,    0.94,             17.79,   15.32,  100.77,    1.81,    0.02,   62.98
38.87621,-77.02799,2019,275,    1.72,   20.89,    1.43,    2.59,   27.95,   17.54,   17.37,   36.03,    0.77,             16.81,   15.13,  100.19,    2.49,    0.03,   52.87
38.87621,-77.02799,2019,276,    1.48,   21.49,    1.30,    2.53,   26.19,   18.68,   18.52,   32.78,    0.65,             16.55,   11.29,  100.38,    2.14,    0.13,   62.86
38.87621,-77.02799,2019,277,    3.00,   12.79,    2.49,    5.16,   21.09,   12.00,   10.84,   26.49,    0.48,             17.99,   13.70,  100.90,    3.49,    0.02,   55.82
38.87621,-77.02799,2019,278,    1.28,    9.00,    1.93,    1.78,   14.92,    6.25,    6.07,   21.39,    1.13,             14.83,   12.38,  101.69,    2.41,    0.02,   55.98
38.87621,-77.02799,2019,279,    1.67,   13.95,    1.84,    2.67,   19.21,   14.47,   14.37,   24.42,    1.10,              5.88,   10.47,  101.36,    2.77,    0.05,   73.68
38.87621,-77.02799,2019,280,    2.90,   16.85,    2.03,    5.28,   22.09,   14.73,   14.60,   28.76,    0.11,             12.53,   11.91,  100.97,    3.01,    0.04,   62.60
38.87621,-77.02799,2019,281,    1.52,   14.72,    2.46,    2.32,   17.91,    9.65,    9.47,   21.92,    1.46,              5.90,    7.20,  101.17,    2.99,    0.21,   58.20
38.87621,-77.02799,2019,282,    1.36,   11.97,    1.77,    1.95,   16.60,    8.26,    8.16,   22.85,    0.95,             14.62,   10.87,  101.24,    2.31,    0.04,   57.57
38.87621,-77.02799,2019,283,    0.77,   11.04,    1.26,    0.89,   16.96,    8.95,    8.87,   25.28,    0.95,             16.81,   14.24,  101.24,    1.73,    0.02,   58.96
38.87621,-77.02799,2019,284,    1.34,   10.47,    1.43,    1.80,   16.88,    6.01,    5.61,   24.91,    0.88,             17.09,   14.44,  100.88,    2.22,    0.01,   48.73
38.87621,-77.02799,2019,285,    1.29,   10.97,    1.25,    2.10,   17.65,    9.51,    9.19,   25.98,    0.60,              7.76,   15.01,  100.55,    1.89,    0.03,   58.61
38.87621,-77.02799,2019,286,    0.96,   10.93,    1.17,    1.30,   14.80,    8.50,    8.11,   19.23,    0.67,              7.59,    8.31,  100.73,    1.63,    0.32,   65.66
38.87621,-77.02799,2019,287,    1.42,    8.50,    1.14,    2.53,   16.28,    6.09,    5.43,   25.50,    0.60,             16.87,   17.00,  100.57,    2.02,    0.01,   50.85
38.87621,-77.02799,2019,288,    1.01,    8.32,    1.16,    1.83,   15.51,    5.73,    5.45,   23.67,    0.72,             16.46,   15.35,  100.87,    1.74,    0.02,   52.07
38.87621,-77.02799,2019,289,    3.23,   10.18,    2.35,    5.59,   14.18,   11.44,   10.79,   17.68,    1.11,              0.93,    7.50,   99.61,    4.34,    1.74,   83.53
38.87621,-77.02799,2019,290,    2.24,    9.65,    3.60,    3.49,   12.39,    2.30,    2.32,   16.86,    2.52,             12.11,    7.20,   99.57,    4.75,    0.02,   50.18
38.87621,-77.02799,2019,291,    2.18,    6.66,    2.09,    3.13,   11.56,    1.50,    1.50,   18.63,    1.08,             16.26,   11.97,  100.46,    3.26,    0.02,   50.08
38.87621,-77.02799,2019,292,    0.84,    4.03,    0.97,    1.58,   11.57,    3.80,    3.69,   19.05,    0.61,             12.31,   15.02,  100.78,    1.45,    0.01,   58.71
38.87621,-77.02799,2019,293,    3.52,   10.42,    2.14,    6.63,   12.69,   10.40,   10.33,   15.13,    0.42,              3.48,    4.71,  100.31,    3.94,    2.61,   85.95
38.87621,-77.02799,2019,294,    0.85,    8.78,    1.17,    1.81,   14.83,    9.25,    9.14,   22.08,    0.75,             13.78,   13.31,  100.72,    1.60,    0.01,   68.88
38.87621,-77.02799,2019,295,    2.80,   11.89,    1.71,    4.90,   15.83,   14.03,   13.97,   21.26,    0.38,              3.43,    9.37,  100.21,    3.18,   12.39,   89.17
38.87621,-77.02799,2019,296,    1.64,    7.94,    1.63,    1.91,   13.31,    5.03,    4.57,   20.57,    0.96,             15.19,   12.63,  100.78,    2.60,    0.02,   57.08
38.87621,-77.02799,2019,297,    1.47,    5.75,    1.10,    2.42,   12.79,    4.11,    3.84,   22.06,    0.34,             14.87,   16.31,  101.53,    1.81,    0.00,   55.41
38.87621,-77.02799,2019,298,    0.89,    8.17,    0.82,    2.10,   13.64,    6.89,    6.63,   21.39,    0.33,              7.56,   13.21,  101.40,    1.22,    0.01,   63.40
38.87621,-77.02799,2019,299,    1.43,   10.89,    1.40,    2.33,   14.74,    9.68,    9.51,   19.03,    0.82,              6.72,    8.14,  101.11,    2.25,    1.26,   71.38
38.87621,-77.02799,2019,300,    2.54,   12.50,    2.38,    4.21,   19.22,   15.06,   14.42,   26.13,    1.22,             12.90,   13.63,  100.18,    3.76,   26.05,   76.56
38.87621,-77.02799,2019,301,    0.71,    8.10,    1.14,    1.03,   14.22,    9.61,    9.52,   21.68,    0.89,             14.28,   13.57,  101.06,    1.60,    0.07,   73.50
38.87621,-77.02799,2019,302,    0.70,   11.30,    0.89,    1.34,   15.34,   12.34,   12.35,   21.26,    0.62,              8.05,    9.97,  101.35,    1.32,    0.00,   82.20
38.87621,-77.02799,2019,303,    1.45,   11.37,    1.16,    2.42,   15.06,   13.32,   13.34,   18.96,    0.67,              4.42,    7.59,  101.16,    2.12,    8.11,   89.46
38.87621,-77.02799,2019,304,    3.32,    9.95,    3.31,    5.98,   19.98,   18.25,   17.76,   25.13,    1.93,              3.46,   15.18,   99.86,    5.25,   27.98,   89.86
38.87621,-77.02799,2019,305,    3.80,    2.94,    2.52,    6.55,    7.52,   -1.10,   -1.05,   12.38,    1.05,             14.10,    9.44,  101.18,    4.84,    0.01,   54.34
38.87621,-77.02799,2019,306,    0.88,    0.23,    0.93,    2.20,    6.24,   -0.75,   -0.77,   12.98,    0.48,             13.70,   12.75,  101.16,    1.37,    0.00,   60.72
38.87621,-77.02799,2019,307,    2.05,    1.69,    1.44,    3.70,    7.17,   -1.56,   -1.54,   13.02,    0.51,             13.60,   11.33,  101.23,    2.56,    0.00,   53.81
38.87621,-77.02799,2019,308,    2.21,    1.31,    1.63,    4.08,    8.41,    0.72,    0.53,   15.84,    0.59,             13.07,   14.53,  101.50,    2.79,    0.00,   58.28
38.87621,-77.02799,2019,309,    1.13,    3.42,    1.21,    2.13,   10.36,    4.62,    4.51,   18.66,    0.68,             10.29,   15.24,  101.24,    1.80,    0.04,   67.30
38.87621,-77.02799,2019,310,    1.21,    2.96,    1.10,    2.94,    8.62,    2.12,    1.87,   15.23,    0.55,             12.92,   12.28,  101.85,    1.76,    0.01,   63.42
38.87621,-77.02799,2019,311,    2.44,    4.10,    1.74,    3.99,    9.53,    5.97,    5.73,   17.13,    0.46,              6.66,   13.04,  101.08,    2.90,    2.69,   78.32
38.87621,-77.02799,2019,312,    2.51,   -0.66,    2.21,    3.90,    3.12,   -4.27,   -4.28,    6.23,    0.90,             11.16,    6.89,  101.45,    3.41,    0.02,   58.28
38.87621,-77.02799,2019,313,    1.07,   -3.65,    1.16,    1.40,    1.18,   -5.36,   -5.15,    6.71,    0.66,              9.59,   10.36,  101.48,    1.73,    0.00,   61.56
38.87621,-77.02799,2019,314,    1.03,   -1.66,    1.19,    1.16,    5.77,    0.93,    0.60,   14.85,    0.67,              8.09,   16.51,  100.83,    1.71,    0.00,   70.82
38.87621,-77.02799,2019,315,    1.50,    3.41,    1.26,    3.00,   10.45,    5.76,    5.72,   18.90,    0.55,             11.44,   15.48,  100.50,    2.05,    0.01,   72.48
38.87621,-77.02799,2019,316,    1.96,   -2.27,    2.63,    3.16,    4.75,    0.39,   -0.79,   11.25,    1.46,              3.91,   13.52,  100.57,    3.42,    4.91,   73.19
38.87621,-77.02799,2019,317,    2.10,   -5.20,    1.21,    3.68,   -1.65,   -9.94,   -9.14,    3.20,    0.19,             12.11,    8.41,  101.87,    2.29,    0.00,   53.23
38.87621,-77.02799,2019,318,    1.46,   -4.78,    1.38,    1.91,   -0.12,   -7.01,   -6.71,    6.99,    0.87,              7.30,   11.77,  101.77,    2.33,    0.06,   59.67
38.87621,-77.02799,2019,319,    1.14,   -0.41,    1.04,    2.55,    4.38,   -1.71,   -1.77,   10.73,    0.56,              9.86,   11.14,  101.40,    1.70,    0.09,   64.38
38.87621,-77.02799,2019,320,    2.24,   -1.17,    2.26,    3.40,    2.12,   -4.97,   -5.03,    7.37,    1.49,             11.24,    8.54,  101.63,    3.73,    0.00,   59.31
38.87621,-77.02799,2019,321,    1.45,   -1.06,    1.88,    2.14,    2.41,   -1.86,   -2.20,    5.90,    1.20,              6.58,    6.97,  101.15,    2.66,    0.03,   73.26
38.87621,-77.02799,2019,322,    0.79,    3.08,    0.90,    1.63,    4.64,    2.72,    2.72,    8.05,    0.44,              6.76,    4.97,  100.02,    1.23,    3.65,   87.47
38.87621,-77.02799,2019,323,    0.70,    3.12,    1.04,    0.85,    6.59,    3.23,    3.23,   12.11,    0.72,              8.31,    8.98,  100.00,    1.41,    0.18,   79.02
38.87621,-77.02799,2019,324,    2.06,    3.01,    1.90,    3.13,    6.81,    1.98,    1.92,   12.01,    1.08,              7.34,    8.99,  100.77,    3.14,    0.00,   71.08
38.87621,-77.02799,2019,325,    1.90,   -0.01,    1.24,    3.92,    6.04,    1.11,    1.08,   12.47,    0.15,              8.11,   12.49,  101.21,    2.05,    0.00,   70.45
38.87621,-77.02799,2019,326,    2.03,    1.23,    1.72,    3.11,    7.64,    4.63,    4.30,   13.37,    1.14,              2.02,   12.14,  100.41,    3.17,    2.23,   81.18
38.87621,-77.02799,2019,327,    0.74,   -1.26,    1.15,    1.55,    2.90,   -0.45,   -0.62,    6.20,    0.79,              2.61,    7.46,  100.40,    1.53,   11.25,   78.54
38.87621,-77.02799,2019,328,    3.38,    1.47,    2.36,    5.90,    5.21,    1.16,    1.07,   11.12,    0.74,             10.06,    9.65,   99.24,    4.12,    6.62,   74.92
38.87621,-77.02799,2019,329,    1.16,    0.03,    1.21,    1.92,    5.79,    1.79,    1.75,   13.43,    0.87,             10.35,   13.40,  100.13,    2.03,    0.00,   75.32
38.87621,-77.02799,2019,330,    0.52,    1.13,    0.95,    1.15,    7.60,    4.56,    4.46,   15.70,    0.73,             10.31,   14.58,  100.57,    1.25,    0.01,   81.04
38.87621,-77.02799,2019,331,    3.23,    6.22,    2.31,    5.39,   10.22,    7.90,    7.70,   15.49,    0.90,              3.55,    9.27,  100.02,    4.13,    0.34,   85.54
38.87621,-77.02799,2019,332,    2.44,    3.38,    3.49,    3.83,    6.38,   -1.03,   -0.98,    9.19,    2.31,              6.89,    5.81,  100.90,    4.75,    0.00,   58.96
38.87621,-77.02799,2019,333,    1.62,    0.14,    1.55,    2.81,    4.22,   -1.93,   -1.90,   10.02,    0.91,              9.95,    9.88,  101.36,    2.53,    0.00,   64.07
38.87621,-77.02799,2019,334,    1.10,    0.61,    0.80,    1.94,    3.27,   -2.29,   -2.29,    5.80,    0.27,              3.00,    5.19,  100.76,    1.36,    0.03,   66.70
38.87621,-77.02799,2019,335,    1.81,    2.34,    1.48,    3.00,    4.09,    3.11,    3.02,    6.63,    0.63,              1.53,    4.29,   99.50,    2.44,   12.53,   93.52
38.87621,-77.02799,2019,336,    2.10,    0.93,    2.12,    3.50,    3.90,    1.58,    1.59,    7.39,    1.13,              4.82,    6.46,   99.32,    3.23,    0.65,   84.88
38.87621,-77.02799,2019,337,    2.67,    0.37,    2.12,    4.28,    3.11,   -1.41,   -1.38,    8.37,    0.70,              9.47,    7.99,   99.68,    3.37,    0.13,   72.02
38.87621,-77.02799,2019,338,    1.08,   -1.96,    1.31,    2.08,    2.93,   -0.58,   -0.60,    9.50,    0.83,              8.74,   11.45,   99.32,    1.92,    0.33,   77.62
38.87621,-77.02799,2019,339,    2.68,   -0.39,    1.88,    4.56,    2.92,   -2.20,   -2.18,    8.01,    0.90,              9.72,    8.39,  100.44,    3.58,    0.03,   68.88
38.87621,-77.02799,2019,340,    1.54,   -1.22,    1.50,    2.64,    4.06,    0.74,    0.59,    9.27,    0.84,              2.79,   10.49,  101.01,    2.38,    0.02,   78.89
38.87621,-77.02799,2019,341,    1.08,   -2.22,    1.27,    1.69,    1.33,   -3.20,   -3.18,    6.53,    0.83,              9.48,    8.75,  101.88,    1.91,    0.00,   71.63
38.87621,-77.02799,2019,342,    1.39,   -2.95,    1.41,    1.94,    1.60,   -1.75,   -1.88,    7.61,    0.95,              9.05,   10.56,  101.99,    2.34,    0.55,   78.32
38.87621,-77.02799,2019,343,    2.54,    2.96,    1.95,    4.65,    6.14,    5.82,    5.59,   10.18,    0.64,              1.02,    7.22,  100.57,    3.18,   11.97,   97.94
38.87621,-77.02799,2019,344,    1.39,    2.69,    2.20,    2.50,   10.12,    9.34,    8.96,   14.41,    1.56,              1.61,   11.72,  100.38,    2.96,    6.14,   95.04
38.87621,-77.02799,2019,345,    1.65,   -3.09,    2.00,    2.28,    0.64,   -4.70,   -4.72,    3.89,    1.30,              9.83,    6.98,  101.85,    2.96,    2.11,   67.23
38.87621,-77.02799,2019,346,    0.60,   -4.92,    1.15,    1.10,   -1.48,   -6.51,   -6.24,    3.69,    0.85,              9.50,    8.62,  102.74,    1.45,    0.00,   68.38
38.87621,-77.02799,2019,347,    1.35,   -2.59,    0.94,    2.47,    1.78,    1.65,    1.41,    4.89,    0.58,              1.26,    7.48,  101.24,    1.93,    9.24,   99.12
38.87621,-77.02799,2019,348,    3.00,    3.16,    1.88,    6.06,    5.47,    3.66,    3.55,   10.71,    0.42,              4.29,    7.55,   98.95,    3.42,    6.46,   88.26
38.87621,-77.02799,2019,349,    2.60,    0.73,    1.86,    4.05,    4.28,    0.10,    0.03,   10.51,    0.77,              9.25,    9.78,  100.52,    3.38,    0.03,   74.06
38.87621,-77.02799,2019,350,    1.03,   -0.07,    1.16,    1.32,    0.98,   -0.30,   -0.29,    2.04,    0.71,              1.15,    2.11,  101.18,    1.74,    8.34,   91.34
38.87621,-77.02799,2019,351,    2.42,   -0.01,    1.76,    4.48,    2.92,    2.45,    2.15,    6.97,    0.59,              2.15,    6.98,   99.94,    3.02,    5.32,   96.89
38.87621,-77.02799,2019,352,    2.63,   -5.14,    2.65,    4.24,   -1.14,   -6.33,   -6.14,    3.68,    1.19,              9.47,    8.82,  100.73,    3.82,    0.03,   67.63
38.87621,-77.02799,2019,353,    2.68,   -7.39,    1.76,    4.98,   -3.90,  -11.07,  -10.21,    0.63,    0.25,              9.59,    8.02,  102.01,    2.93,    0.00,   57.44
38.87621,-77.02799,2019,354,    1.43,   -4.64,    1.11,    2.18,   -1.67,   -5.54,   -5.33,    3.65,    0.56,              9.40,    8.28,  102.48,    1.99,    0.00,   74.74
38.87621,-77.02799,2019,355,    0.60,   -2.40,    0.86,    1.24,   -0.82,   -4.34,   -4.18,    2.39,    0.52,              4.80,    4.79,  102.43,    1.13,    0.00,   76.98
38.87621,-77.02799,2019,356,    0.43,   -3.51,    0.96,    1.53,    0.34,   -0.83,   -0.92,    7.14,    0.73,              8.66,   10.65,  101.83,    1.17,    0.11,   92.06
38.87621,-77.02799,2019,357,    1.34,   -0.30,    0.83,    3.07,    3.60,    1.93,    1.93,    9.90,    0.06,              7.72,   10.20,  101.09,    1.40,    0.01,   89.00
38.87621,-77.02799,2019,358,    1.37,   -0.73,    1.49,    1.85,    2.94,    1.00,    0.97,    9.50,    0.91,              9.28,   10.23,  100.96,    2.29,    0.02,   87.17
38.87621,-77.02799,2019,359,    0.64,   -1.32,    1.01,    1.62,    2.33,    0.35,    0.34,    9.03,    0.62,              7.94,   10.35,  101.13,    1.26,    0.00,   86.90
38.87621,-77.02799,2019,360,    1.22,    0.80,    0.75,    3.01,    4.62,    3.63,    3.57,   11.64,    0.06,              9.04,   10.84,  101.40,    1.28,    0.00,   93.51
38.87621,-77.02799,2019,361,    1.32,    4.29,    1.02,    1.84,    6.93,    6.63,    6.56,   11.71,    0.51,              7.64,    7.42,  101.42,    1.84,    0.02,   98.07
38.87621,-77.02799,2019,362,    1.05,    5.66,    1.02,    1.88,    9.58,    7.74,    7.70,   16.49,    0.47,              8.11,   10.83,  101.31,    1.51,    0.07,   88.40
38.87621,-77.02799,2019,363,    1.06,    6.35,    1.29,    1.29,    8.29,    8.18,    8.16,   10.13,    0.85,              2.42,    3.79,  100.79,    1.92,   12.32,   99.27
38.87621,-77.02799,2019,364,    1.37,    6.21,    1.45,    2.70,   12.87,   12.06,   11.69,   18.51,    0.89,              6.68,   12.31,   99.47,    2.25,    2.96,   94.99
38.87621,-77.02799,2019,365,    2.16,    1.88,    1.38,    4.02,    5.70,    2.41,    2.30,   10.71,    0.48,              6.75,    8.84,   99.72,    2.64,    0.10,   79.29
38.87621,-77.02799,2020,001,    1.93,   -1.17,    1.76,    2.97,    2.61,   -2.54,   -2.50,    8.47,    1.23,              9.77,    9.64,  100.13,    3.16,    0.00,   68.59
38.87621,-77.02799,2020,002,    0.62,   -2.11,    1.22,    1.90,    3.58,    1.23,    0.96,    9.11,    0.92,              8.41,   11.22,  100.40,    1.54,    0.09,   84.67
38.87621,-77.02799,2020,003,    1.38,    6.06,    1.24,    2.22,    9.16,    8.17,    8.14,   14.16,    0.63,              2.82,    8.09,   99.99,    2.01,    6.17,   93.65
38.87621,-77.02799,2020,004,    2.32,    5.25,    1.71,    3.89,   10.19,    9.34,    9.13,   15.72,    0.74,              3.16,   10.46,   99.54,    3.07,    8.13,   94.57
38.87621,-77.02799,2020,005,    3.97,   -0.99,    2.76,    6.85,    2.70,   -3.15,   -3.13,    5.65,    0.29,              8.05,    6.64,  100.65,    4.26,    0.06,   65.17
38.87621,-77.02799,2020,006,    2.01,   -1.96,    1.75,    2.79,    2.22,   -2.01,   -2.00,    9.79,    1.08,              9.99,   11.75,  100.80,    3.09,    0.10,   73.46
38.87621,-77.02799,2020,007,    2.09,   -3.28,    1.40,    3.99,    0.23,   -1.95,   -2.01,    4.10,    0.43,              1.17,    7.38,  100.62,    2.53,    8.13,   85.44
